   234/399     8.16G   0.01942   0.00656         0   0.02598        18       768    0.2769    0.1163    0.1754    0.0545   0.06118  0.004648         0
   235/399     8.16G   0.02461  0.006554         0   0.03116        18       768    0.1592   0.02326   0.09056   0.03413   0.06329  0.004724         0
   236/399     8.16G   0.02145   0.00666         0   0.02811        18       768    0.4963   0.09183    0.1748   0.06229   0.06291  0.004582         0
   237/399     8.16G   0.02252  0.006512         0   0.02903        18       768    0.4035    0.1395     0.204   0.06638   0.06113  0.004769         0
   238/399     8.16G   0.02068  0.006424         0   0.02711        17       768    0.4676    0.2558     0.313   0.07276   0.05967  0.004864         0
   239/399     8.16G   0.02046  0.006723         0   0.02719        18       768    0.4287    0.2558    0.2847   0.06403   0.06079  0.004836         0
   240/399     8.16G   0.02101    0.0066         0   0.02761        18       768    0.5149     0.186     0.275   0.07135   0.06024  0.004759         0
   241/399     8.16G   0.01962  0.006445         0   0.02607        18       768    0.3157    0.1291    0.2165   0.06396   0.05834  0.004989         0
   242/399     8.16G   0.02485  0.006558         0   0.03141        18       768    0.2933   0.09302    0.1822   0.05593   0.05868  0.004827         0
   243/399     8.16G   0.02058  0.006316         0    0.0269        17       768    0.3188   0.09302     0.148   0.05464   0.06119  0.005168         0
   244/399     8.16G   0.01925  0.006555         0   0.02581        18       768    0.3264    0.1354    0.1216   0.05078    0.0602   0.00521         0
   245/399     8.16G   0.02186  0.006172         0   0.02803        18       768    0.3356     0.186    0.1888   0.05622   0.06006  0.005052         0
   246/399     8.16G   0.01965  0.006412         0   0.02606        18       768    0.3781    0.1628    0.2215   0.06428   0.06061  0.004801         0
   247/399     8.16G   0.01955  0.006143         0   0.02569        18       768    0.4703     0.248    0.3092   0.07541   0.05904  0.004931         0
   248/399     8.16G   0.02285   0.00637         0   0.02922        16       768    0.3224     0.186    0.2153   0.06649   0.05826  0.004946         0
   249/399     8.16G   0.01928  0.006348         0   0.02562        17       768    0.2359   0.09302     0.136    0.0428   0.06107  0.004587         0
   250/399     8.16G   0.01921  0.006292         0    0.0255        18       768     0.277   0.09302   0.08921   0.02812   0.06372  0.004544         0
   251/399     8.16G   0.01989  0.006203         0   0.02609        18       768    0.1448   0.04651   0.07435   0.02614   0.06156  0.004986         0
   252/399     8.16G   0.01951  0.006051         0   0.02556        18       768    0.1334   0.09302    0.1197   0.03777   0.06123  0.004922         0
   253/399     8.16G   0.02188  0.006208         0   0.02808        18       768    0.2381    0.2093    0.1448   0.04827   0.06069  0.005087         0
   254/399     8.16G   0.01952  0.006301         0   0.02582        18       768    0.2063     0.186    0.1407   0.04949   0.06072   0.00514         0
   255/399     8.16G   0.02015  0.005974         0   0.02612        18       768    0.2904    0.1163    0.1464   0.05489   0.06068  0.004919         0
   256/399     8.16G   0.01901  0.006168         0   0.02518        18       768    0.3172    0.1628    0.1997   0.06513   0.05848  0.005139         0
   257/399     8.16G   0.02324  0.006021         0   0.02926        18       768    0.3658    0.3256    0.2167   0.06287   0.05793  0.005528         0
   258/399     8.16G   0.01778  0.005765         0   0.02355        18       768    0.3101    0.3023    0.2268   0.06941     0.058  0.005282         0
   259/399     8.16G   0.02049  0.005987         0   0.02648        18       768     0.348    0.2558    0.1992   0.06543   0.05798  0.004884         0
   260/399     8.16G   0.01891  0.005998         0   0.02491        18       768     0.356    0.2093    0.1672   0.05032   0.05903  0.004978         0
   261/399     8.16G   0.01805  0.005934         0   0.02398        18       768    0.3819    0.1395    0.1765   0.05196   0.05871  0.004881         0
   262/399     8.16G   0.01917  0.005931         0    0.0251        18       768    0.2622   0.09302    0.1226   0.04345   0.06024  0.004898         0
   263/399     8.16G   0.01875  0.005888         0   0.02464        18       768    0.3679     0.186    0.2081   0.06515   0.05911  0.004676         0
   264/399     8.16G    0.0188  0.005813         0   0.02461        18       768    0.3527    0.2326    0.2269   0.06729    0.0592  0.004735         0
   265/399     8.16G   0.01793  0.005792         0   0.02372        18       768    0.3763     0.186    0.2381   0.06783   0.05946  0.004705         0
   266/399     8.16G   0.02089  0.005896         0   0.02678        18       768    0.3626     0.159    0.2213   0.06493   0.06028  0.004588         0
   267/399     8.16G     0.018  0.005501         0    0.0235        18       768    0.2586    0.1628    0.1684   0.05207   0.05893  0.005182         0
   268/399     8.16G   0.01818  0.005603         0   0.02378        18       768    0.3009    0.2004    0.1662    0.0469   0.05999  0.004935         0
   269/399     8.16G   0.02006  0.005884         0   0.02595        18       768    0.3495    0.2558    0.1943   0.04976   0.05997  0.005076         0
   270/399     8.16G   0.01854  0.005842         0   0.02438        18       768    0.3505    0.2761    0.2048   0.05433   0.06029  0.005109         0
   271/399     8.16G   0.02104  0.005702         0   0.02674        18       768    0.3769    0.3517    0.2514   0.06293   0.06124  0.005111         0
   272/399     8.16G   0.01724  0.005787         0   0.02303        18       768     0.402    0.3953     0.232   0.06674   0.06073  0.005204         0
   273/399     8.16G   0.02091  0.005786         0    0.0267        18       768    0.2918    0.2397    0.1855   0.05024   0.06182  0.005111         0
   274/399     8.16G   0.01673  0.005646         0   0.02238        18       768    0.1979    0.1163    0.1096   0.04081   0.06295  0.005142         0
   275/399     8.16G   0.01714   0.00561         0   0.02275        18       768    0.1788   0.09302    0.0941   0.03925   0.06284  0.005205         0
   276/399     8.16G   0.01712  0.005666         0   0.02279        18       768    0.2453     0.186    0.1653   0.05465   0.06101  0.005117         0
   277/399     8.16G   0.02096  0.005541         0    0.0265        17       768    0.2314    0.1395    0.1398   0.04387   0.06093  0.005274         0
   278/399     8.16G   0.02024  0.005524         0   0.02576        18       768    0.2326    0.1628    0.1269   0.04051   0.06093  0.005429         0
   279/399     8.16G   0.01798  0.005575         0   0.02355        18       768    0.2195    0.2558    0.1856   0.05586   0.05803  0.005506         0
   280/399     8.16G   0.01699  0.005327         0   0.02231        18       768    0.1543   0.09776   0.08358   0.02862   0.06033  0.005718         0
   281/399     8.16G   0.01825  0.005492         0   0.02374        18       768    0.2368    0.1628    0.1275   0.04021   0.05919  0.005705         0
   282/399     8.16G   0.01633  0.005318         0   0.02164        18       768    0.2675     0.186    0.2095   0.05497   0.05814  0.005067         0
   283/399     8.16G   0.01981  0.005298         0   0.02511        18       768     0.245    0.2326    0.1825   0.04979   0.05847  0.005417         0
   284/399     8.16G   0.01652  0.005263         0   0.02178        18       768    0.2224    0.2093    0.2182   0.06353   0.05902  0.005027         0
   285/399     8.16G   0.01665   0.00524         0   0.02189        18       768    0.2045     0.186    0.1852   0.06014   0.05952  0.005134         0
   286/399     8.16G   0.01647  0.005092         0   0.02156        18       768    0.4054    0.2062    0.2177   0.06392   0.05958  0.004966         0
   287/399     8.16G   0.01678  0.005049         0   0.02182        18       768    0.2831    0.1628    0.1483   0.05386   0.05922  0.005492         0
   288/399     8.16G   0.01664  0.005201         0   0.02184        18       768    0.2829     0.186    0.1428   0.04876   0.05799  0.005615         0
   289/399     8.16G   0.02054  0.005364         0    0.0259        18       768    0.2953    0.3023    0.1872   0.06414   0.05773  0.005318         0
   290/399     8.16G   0.01568  0.005191         0   0.02087        18       768    0.3259    0.3023    0.2114   0.06522   0.05778   0.00496         0
   291/399     8.16G   0.01648  0.005424         0    0.0219        18       768   0.09076   0.04884    0.1258   0.04428   0.05918  0.005304         0
   292/399     8.16G   0.01633  0.004995         0   0.02132        18       768    0.3331    0.2791    0.1838   0.05492   0.06016  0.005134         0
   293/399     8.16G    0.0158  0.004896         0    0.0207        18       768    0.3674    0.3721    0.2213   0.06074   0.06025  0.005256         0
   294/399     8.16G   0.01754  0.005332         0   0.02287        17       768    0.3639    0.3023    0.2117   0.06772   0.05925  0.005035         0
   295/399     8.16G   0.01559  0.005129         0   0.02072        18       768    0.3841    0.1628     0.199   0.05926   0.06037  0.004957         0
   296/399     8.16G   0.01656  0.005161         0   0.02172        18       768    0.2311   0.04651    0.1091   0.05889   0.05996  0.005513         0
   297/399     8.16G   0.02171  0.005122         0   0.02683        18       768    0.3649    0.1628    0.1927   0.07343   0.05885  0.005113         0
   298/399     8.16G   0.01777  0.005241         0   0.02301        18       768    0.3408   0.06977    0.1291   0.06358   0.06015  0.005227         0
   299/399     8.16G   0.01527  0.005096         0   0.02037        18       768    0.2847   0.06519    0.1157    0.0501   0.06125  0.005364         0
   300/399     8.16G   0.01596  0.004772         0   0.02073        18       768    0.3198   0.09302    0.1226   0.05167   0.06127  0.005583         0
   301/399     8.16G   0.01953   0.00512         0   0.02465        18       768    0.3143    0.1628    0.1728   0.05488   0.06021   0.00521         0
   302/399     8.16G   0.01574  0.004924         0   0.02067        18       768    0.3222    0.1628    0.1822   0.05447   0.05978  0.005131         0
   303/399     8.16G   0.02014  0.004618         0   0.02476        18       768    0.3662    0.2558    0.2211   0.06657   0.05983   0.00466         0
   304/399     8.16G   0.02256  0.005154         0   0.02771        18       768    0.2625    0.1395    0.1734   0.05957   0.05923  0.004917         0
   305/399     8.16G   0.01623  0.005132         0   0.02136        18       768    0.2494    0.1163    0.1217   0.04377   0.05893  0.005545         0
   306/399     8.16G   0.01641   0.00498         0   0.02139        18       768     0.253    0.1163    0.1695   0.04809   0.05808  0.005123         0
   307/399     8.16G   0.01489  0.005103         0   0.01999        18       768    0.2364   0.06977    0.1237   0.03303   0.05945  0.005625         0
   308/399     8.16G   0.01595   0.00439         0   0.02034        18       768    0.2431   0.06977   0.09821   0.04117   0.06043  0.005561         0
   309/399     8.16G   0.02248  0.004878         0   0.02736        18       768    0.2552    0.1628    0.2204   0.06302   0.05972  0.004555         0
   310/399     8.16G   0.01492  0.004855         0   0.01978        18       768     0.404    0.3256    0.2847    0.0826   0.05913  0.004513         0
   311/399     8.16G   0.01467  0.004658         0   0.01933        18       768    0.1792    0.1395    0.1961   0.06091   0.06041  0.004874         0
   312/399     8.16G   0.01559  0.004972         0   0.02056        18       768    0.2172    0.1628     0.182   0.05792   0.06017  0.005342         0
   313/399     8.16G   0.01603  0.004672         0    0.0207        18       768    0.2236    0.1628    0.2186   0.07432   0.05988  0.005416         0
   314/399     8.16G   0.01629  0.004708         0     0.021        18       768    0.2095    0.1395      0.16   0.05386    0.0604  0.005762         0
   315/399     8.16G   0.02196  0.004852         0   0.02681        18       768    0.1888   0.09302    0.1276   0.03238   0.06072  0.005861         0
   316/399     8.16G   0.01816  0.005167         0   0.02332        18       768    0.3051    0.2326    0.1614   0.04687   0.06029  0.005473         0
   317/399     8.16G   0.01593  0.004602         0   0.02053        18       768    0.3116    0.2317    0.1716   0.04572    0.0602  0.005416         0
   318/399     8.16G   0.01596  0.004538         0    0.0205        18       768    0.2889    0.1987    0.1787   0.04927   0.06043  0.005359         0
   319/399     8.16G   0.01939  0.005056         0   0.02445        17       768    0.3325    0.2558    0.2101   0.05157   0.06055  0.005307         0
   320/399     8.16G   0.01756  0.004647         0   0.02221        18       768    0.2996     0.219    0.1941   0.05194   0.06084  0.005279         0
   321/399     8.16G   0.01504  0.004737         0   0.01977        18       768    0.2248   0.09302    0.1025    0.0274    0.0618  0.005832         0
   322/399     8.16G   0.01917  0.004686         0   0.02386        18       768    0.1685   0.04651   0.08179   0.03582   0.06266  0.005899         0
   323/399     8.16G   0.01423   0.00456         0    0.0188        18       768    0.1435   0.04651    0.1062   0.03903   0.06118  0.005678         0
   324/399     8.16G    0.0153  0.004492         0    0.0198        18       768    0.2087   0.09208   0.09375   0.03204   0.06142  0.005799         0
   325/399     8.16G   0.01521  0.004582         0   0.01979        18       768    0.2048   0.09302   0.07863   0.04024   0.06226  0.005932         0
   326/399     8.16G   0.02153  0.004629         0   0.02616        18       768    0.1857   0.09302   0.09078   0.04406   0.06158  0.005974         0
   327/399     8.16G   0.01697  0.004587         0   0.02156        18       768    0.1487    0.1017    0.1141   0.03765   0.06101  0.005522         0
   328/399     8.16G   0.01413  0.004437         0   0.01857        18       768    0.2911    0.2326    0.1778   0.04993   0.05992  0.005145         0
   329/399     8.16G   0.01518  0.004747         0   0.01993        18       768    0.2077    0.1395     0.113   0.03942    0.0597  0.005525         0
   330/399     8.16G   0.01388  0.004267         0   0.01814        18       768    0.2044    0.1395    0.1597   0.04987    0.0599  0.005421         0
   331/399     8.16G    0.0138  0.004427         0   0.01823        18       768    0.2081    0.1395    0.1494   0.05385   0.05987  0.005433         0
   332/399     8.16G   0.02024  0.004486         0   0.02472        18       768    0.1971    0.1163    0.1167   0.04435   0.06015  0.005591         0
   333/399     8.16G   0.01515  0.004114         0   0.01926        18       768    0.2998    0.2091    0.1783     0.059   0.05892  0.005205         0
   334/399     8.16G   0.01632  0.004534         0   0.02085        18       768    0.3089    0.2791    0.1852   0.06049   0.05832  0.005419         0
   335/399     8.16G   0.02099  0.004399         0   0.02539        17       768     0.152    0.1163    0.1012   0.04137   0.06027  0.006015         0
   336/399     8.16G   0.01454  0.004243         0   0.01878        18       768     0.218   0.09302   0.07327   0.03415   0.06062  0.006256         0
   337/399     8.16G    0.0135  0.004307         0   0.01781        18       768    0.3892    0.2816    0.2263   0.07995     0.059  0.005057         0
   338/399     8.16G   0.01343  0.004432         0   0.01787        18       768    0.3391   0.06977    0.1427   0.04714   0.06041  0.005609         0
   339/399     8.16G   0.01876   0.00448         0   0.02324        18       768    0.5341    0.1628    0.1949   0.06117   0.06078  0.005258         0
   340/399     8.16G   0.01756  0.004462         0   0.02202        18       768    0.3425    0.3256    0.2074   0.06467    0.0593  0.005671         0
   341/399     8.16G   0.01382  0.004154         0   0.01797        18       768    0.3196    0.2326    0.2425   0.07784   0.06055  0.005235         0
   342/399     8.16G   0.01442  0.004515         0   0.01893        18       768    0.2934    0.2558     0.235   0.07884   0.06066  0.005302         0
   343/399     8.16G   0.01384  0.004101         0   0.01794        18       768    0.3252     0.325    0.2281   0.07746   0.05992  0.005345         0
   344/399     8.16G   0.01422  0.004132         0   0.01835        18       768    0.3163    0.2906    0.2304   0.08114    0.0599  0.005226         0
   345/399     8.16G   0.01327   0.00415         0   0.01742        18       768    0.2284    0.1163    0.1141   0.04026   0.06093  0.005457         0
   346/399     8.16G   0.01379  0.004145         0   0.01793        18       768     0.226    0.1395    0.1834   0.06174   0.06006  0.005115         0
   347/399     8.16G   0.01624  0.004182         0   0.02042        18       768    0.4108    0.3488    0.2524    0.0742   0.05996  0.005149         0
   348/399     8.16G   0.01476  0.003997         0   0.01875        17       768    0.2333    0.2124    0.1684   0.06151   0.06106  0.005718         0
   349/399     8.16G   0.01708   0.00418         0   0.02126        18       768    0.2997    0.2326    0.2066   0.06027   0.06107  0.005198         0
   350/399     8.16G   0.01419  0.004387         0   0.01858        18       768     0.317    0.2484    0.2128   0.06827   0.06027  0.004977         0
   351/399     8.16G   0.01633  0.004265         0    0.0206        18       768    0.2637    0.1751    0.1644   0.06155   0.06123  0.005623         0
   352/399     8.16G   0.01293  0.004305         0   0.01723        18       768    0.1729    0.1119    0.1383   0.04915   0.06139  0.005853         0
   353/399     8.16G   0.01613  0.004298         0   0.02043        18       768    0.1765    0.1163    0.1471   0.04138   0.06016  0.005626         0
   354/399     8.16G   0.01357  0.004076         0   0.01764        18       768    0.2264    0.1163    0.1151   0.05141   0.06082   0.00577         0
   355/399     8.16G    0.0178  0.004136         0   0.02193        18       768    0.2497    0.1628    0.1643   0.05874   0.06104  0.005639         0
   356/399     8.16G   0.01341  0.003937         0   0.01735        17       768    0.3569    0.2791    0.2419   0.06777   0.06001  0.005676         0
   357/399     8.16G   0.01339  0.003877         0   0.01727        18       768    0.3031    0.2326    0.1824    0.0548   0.06154  0.005741         0
   358/399     8.16G   0.01464  0.004177         0   0.01882        18       768    0.2329    0.1395    0.1369   0.05822   0.06167  0.005736         0
   359/399     8.16G   0.01353   0.00388         0   0.01741        18       768    0.1671   0.06977    0.1236   0.05697   0.06202  0.005704         0
   360/399     8.16G   0.01247  0.003795         0   0.01626        18       768    0.3021     0.186    0.1815   0.04457   0.06183  0.005276         0
   361/399     8.16G   0.01568  0.003844         0   0.01952        18       768    0.3328     0.232    0.2254   0.05528   0.06099  0.004961         0
   362/399     8.16G   0.01805  0.003974         0   0.02202        18       768    0.3985    0.2929    0.2357    0.0615   0.06101  0.004966         0
   363/399     8.16G   0.01386  0.003878         0   0.01774        17       768    0.1395   0.08686    0.1271   0.04661   0.05991  0.005718         0
   364/399     8.16G   0.01382  0.004209         0   0.01803        18       768    0.1741    0.1163    0.1415   0.04175   0.05972  0.005655         0
   365/399     8.16G   0.01311  0.003937         0   0.01705        18       768    0.1458   0.09302    0.1182   0.04271   0.05911  0.005898         0
   366/399     8.16G   0.01648  0.003977         0   0.02045        17       768    0.1748   0.09302    0.1494     0.059    0.0589  0.005865         0
   367/399     8.16G   0.01418   0.00415         0   0.01833        18       768     0.372    0.2558    0.2876    0.0752   0.05924  0.004913         0
   368/399     8.16G   0.01566  0.004019         0   0.01968        18       768    0.3591    0.3023    0.2935    0.0761   0.05921  0.004974         0
   369/399     8.16G   0.01409  0.004176         0   0.01827        18       768    0.2887     0.186    0.2035   0.06119   0.05968  0.005517         0
   370/399     8.16G   0.01396  0.003986         0   0.01795        18       768    0.2641    0.1163    0.1531   0.05995   0.06061  0.005604         0
   371/399     8.16G   0.01655  0.003958         0   0.02051        18       768    0.2402    0.1628    0.1737   0.05871   0.06079  0.005624         0
   372/399     8.16G   0.01643  0.003818         0   0.02025        18       768    0.2388    0.2044    0.1643   0.05435    0.0607  0.005847         0
   373/399     8.16G    0.0131  0.003861         0   0.01696        18       768    0.3793    0.3488    0.2283   0.06125   0.05989  0.005436         0
   374/399     8.16G   0.01282  0.003911         0   0.01674        18       768    0.2614    0.2558    0.1869   0.05797   0.06035  0.005781         0
   375/399     8.16G   0.01344  0.004091         0   0.01753        18       768    0.2719    0.2093     0.131   0.04148   0.06113  0.006062         0
   376/399     8.16G   0.01244  0.003715         0   0.01615        18       768    0.2738     0.228    0.1638   0.05181   0.06132   0.00583         0
   377/399     8.16G   0.01322  0.003894         0   0.01711        18       768    0.3189    0.3256    0.2168   0.06498   0.06078  0.005416         0
   378/399     8.16G   0.01265   0.00376         0   0.01641        18       768    0.2764    0.2489    0.1772   0.05696   0.06202  0.005665         0
   379/399     8.16G   0.01577  0.003866         0   0.01964        18       768    0.2255    0.1395    0.1563   0.04946   0.06244  0.005907         0
   380/399     8.16G   0.01261  0.003942         0   0.01656        18       768    0.2827    0.2093    0.1912   0.05586   0.06189  0.005846         0
   381/399     8.16G   0.01384  0.003644         0   0.01748        18       768     0.428    0.2326    0.2463   0.07069   0.06007  0.005454         0
   382/399     8.16G   0.01552  0.003756         0   0.01927        18       768    0.2622    0.2093     0.196   0.05746   0.06146    0.0061         0
   383/399     8.16G   0.01543  0.003896         0   0.01933        18       768    0.2582    0.2093    0.1823   0.05673   0.06171  0.006008         0
   384/399     8.16G   0.01227  0.003655         0   0.01593        18       768    0.2745    0.3023    0.1812    0.0611   0.06117  0.006109         0
   385/399     8.16G   0.01289  0.003658         0   0.01655        18       768    0.2473    0.2791    0.2485   0.09317   0.05917  0.005707         0
   386/399     8.16G   0.01492   0.00382         0   0.01874        18       768    0.3186    0.3256    0.2664   0.08443   0.05884  0.005324         0
   387/399     8.16G   0.01388  0.003876         0   0.01776        18       768    0.3042    0.2791    0.2077   0.05909   0.06018  0.005305         0
   388/399     8.16G   0.01294  0.003869         0   0.01681        18       768     0.255    0.1628    0.1536   0.04857   0.05975  0.005795         0
   389/399     8.16G   0.01232  0.003442         0   0.01576        18       768    0.2195    0.1395    0.1642   0.04994   0.05945   0.00578         0
   390/399     8.16G   0.01807  0.003842         0   0.02191        18       768    0.2915    0.2093     0.222   0.06751   0.05894  0.005463         0
   391/399     8.16G   0.01279  0.003728         0   0.01652        18       768    0.2223    0.1395    0.1659   0.05039   0.06027  0.005744         0
   392/399     8.16G   0.01566  0.003841         0    0.0195        17       768    0.1765   0.09302    0.1097    0.0415   0.06126  0.006156         0
   393/399     8.16G   0.01272  0.003487         0   0.01621        17       768    0.1301   0.06977   0.08817   0.03555   0.06144  0.006142         0
   394/399     8.16G   0.01217  0.003765         0   0.01593        18       768    0.1715   0.09302    0.1107   0.04095   0.06155  0.006122         0
   395/399     8.16G   0.01303  0.003684         0   0.01672        18       768    0.3246    0.2326    0.1842   0.06163   0.06121  0.005534         0
   396/399     8.16G   0.01735  0.003779         0   0.02113        18       768     0.227    0.1395    0.1391   0.04153    0.0613  0.005888         0
   397/399     8.16G    0.0119  0.003459         0   0.01536        18       768    0.1153   0.06977    0.1103   0.03542   0.06128  0.006195         0
   398/399     8.16G   0.01494  0.003875         0   0.01882        18       768    0.2745    0.2377    0.1733    0.0521   0.06105  0.005629         0
   399/399     8.16G   0.01486  0.003968         0   0.01883        18       768    0.3125    0.2326    0.2235   0.08212   0.06051  0.005362         0
